-36.628,227.112,4.998
-36.586,227.01,4.996
-36.543,226.905,4.998
-36.5,226.799,4.999
-36.458,226.691,4.986
-36.416,226.582,4.997
-36.373,226.47,5.001
-36.33,226.358,4.998
-36.287,226.243,4.991
-36.245,226.127,4.997
-36.202,226.009,4.997
-36.16,225.89,4.998
-36.117,225.769,5.001
-36.074,225.647,4.985
-36.032,225.522,4.997
-35.989,225.396,4.997
-35.947,225.268,4.997
-35.904,225.138,4.999
-35.862,225.007,4.997
-35.82,224.874,4.998
-35.778,224.739,5.005
-35.735,224.603,4.992
-35.693,224.465,4.994
-35.651,224.325,4.997
-35.608,224.183,5.002
-35.565,224.041,4.997
-35.523,223.896,4.998
-35.48,223.75,4.998
-35.437,223.602,4.998
-35.394,223.453,4.993
-35.351,223.302,4.998
-35.308,223.151,4.997
-35.265,222.997,4.998
-35.222,222.843,5.012
-35.178,222.687,4.998
-35.135,222.53,4.998
-35.092,222.372,4.997
-35.048,222.211,5
-35.005,222.051,4.997
-34.962,221.888,4.998
-34.917,221.725,4.996
-34.874,221.56,4.998
-34.831,221.395,5.007
-34.787,221.227,4.997
-34.743,221.059,4.998
-34.7,220.89,4.997
-34.656,220.719,4.998
-34.613,220.549,4.998
-34.569,220.376,4.996
-34.526,220.203,4.997
-34.482,220.03,4.995
-34.439,219.855,4.992
-34.395,219.68,4.998
-34.352,219.504,4.997
-34.308,219.328,4.999
-34.264,219.151,5
-34.221,218.974,4.998
-34.176,218.797,4.996
-34.133,218.618,4.998
-34.088,218.44,4.998
-34.045,218.261,4.988
-34.001,218.081,4.997
-33.957,217.902,4.998
-33.913,217.722,4.998
-33.869,217.542,4.999
-33.824,217.362,4.998
-33.78,217.181,4.997
-33.736,217.001,5.004
-33.692,216.821,5
-33.647,216.639,4.999
-33.603,216.459,4.998
-33.558,216.278,5.003
-33.514,216.097,4.998
-33.469,215.916,4.997
-33.425,215.736,4.997
-33.38,215.555,4.995
-33.336,215.375,4.996
-33.291,215.195,4.998
-33.247,215.014,4.998
-33.203,214.834,4.998
-33.158,214.654,5.002
-33.114,214.475,4.998
-33.069,214.296,4.997
-33.025,214.116,4.998
-32.981,213.937,4.999
-32.936,213.758,4.997
-32.892,213.581,4.997
-32.848,213.402,4.995
-32.804,213.224,4.998
-32.76,213.047,4.99
-32.716,212.871,4.997
-32.673,212.694,4.998
-32.63,212.518,4.997
-32.587,212.343,4.992
-32.543,212.169,4.999
-32.501,211.994,4.998
-32.458,211.821,4.998
-32.415,211.649,4.997
-32.373,211.477,5
-32.331,211.307,4.999
-32.289,211.136,5.001
-32.247,210.967,4.998
-32.205,210.799,4.998
-32.163,210.632,4.997
-32.121,210.465,4.998
-32.08,210.3,5.003
-32.039,210.136,5
-31.999,209.973,4.985
-31.957,209.811,4.998
-31.917,209.651,4.998
-31.877,209.491,4.997
-31.837,209.333,4.998
-31.796,209.177,4.999
-31.756,209.021,4.997
-31.717,208.867,4.993
-31.677,208.714,4.997
-31.637,208.562,4.997
-31.598,208.412,4.999
-31.559,208.263,5
-31.519,208.115,4.996
-31.481,207.969,4.997
-31.442,207.824,4.997
-31.404,207.68,4.996
-31.365,207.537,4.998
-31.328,207.396,4.999
-31.291,207.256,4.998
-31.253,207.118,4.998
-31.217,206.98,4.994
-31.181,206.843,4.996
-31.145,206.708,4.997
-31.109,206.574,4.996
-31.074,206.441,4.995
-31.039,206.31,4.998
-31.005,206.18,4.998
-30.971,206.051,5.001
-30.938,205.923,4.998
-30.905,205.796,4.978
-30.873,205.671,4.997
-30.84,205.547,4.998
-30.808,205.425,4.997
-30.778,205.303,5.007
-30.747,205.183,4.997
-30.717,205.064,4.999
-30.687,204.946,4.998
-30.657,204.829,4.999
-30.628,204.715,5
-30.6,204.601,4.996
-30.572,204.488,4.998
-30.544,204.377,4.997
-30.516,204.267,4.997
-30.489,204.158,4.997
-30.462,204.051,4.998
-30.437,203.944,4.998
-30.411,203.839,4.998
-30.385,203.736,4.995
-30.359,203.633,4.996
-30.334,203.531,4.996
-30.309,203.43,4.997
-30.285,203.331,4.996
-30.261,203.232,4.996
-30.237,203.135,4.997
-30.212,203.039,5.008
-30.188,202.944,4.994
-30.165,202.849,4.999
-30.14,202.756,4.998
-30.117,202.664,5.003
-30.093,202.572,4.997
-30.071,202.482,4.997
-30.047,202.392,4.995
-30.024,202.304,4.996
-30.001,202.216,4.996
-29.978,202.129,4.999
-29.955,202.043,4.997
-29.933,201.957,4.998
-29.91,201.873,4.999
-29.887,201.789,4.997
-29.864,201.706,4.998
-29.842,201.624,4.998
-29.819,201.543,4.997
-29.797,201.462,4.998
-29.775,201.382,4.998
-29.754,201.303,4.997
-29.732,201.225,4.995
-29.71,201.147,4.993
-29.688,201.07,4.997
-29.666,200.994,4.998
-29.644,200.917,4.998
-29.623,200.842,4.994
-29.602,200.766,4.998
-29.581,200.692,4.997
-29.559,200.618,4.997
-29.538,200.544,4.998
-29.517,200.471,5.009
-29.496,200.397,4.998
-29.475,200.324,4.996
-29.455,200.251,4.998
-29.434,200.179,5
-29.413,200.107,4.998
-29.393,200.034,4.999
-29.372,199.963,4.997
-29.352,199.892,5
-29.332,199.819,4.985
-29.311,199.748,4.998
-29.291,199.676,4.992
-29.27,199.605,4.997
-29.25,199.534,4.997
-29.229,199.462,4.996
-29.209,199.389,4.998
-29.188,199.317,4.991
-29.167,199.245,4.997
-29.145,199.172,4.997
-29.124,199.1,4.999
-29.101,199.027,5.001
-29.08,198.953,4.997
-29.058,198.879,4.997
-29.036,198.805,4.997
-29.013,198.73,5.001
-28.991,198.655,5.007
-28.969,198.579,4.998
-28.946,198.503,4.997
-28.923,198.427,4.998
-28.9,198.35,4.994
-28.878,198.273,4.997
-28.855,198.194,4.997
-28.832,198.116,4.997
-28.81,198.038,4.998
-28.787,197.957,4.995
-28.765,197.878,4.997
-28.741,197.797,4.998
-28.719,197.715,4.998
-28.697,197.633,4.983
-28.674,197.55,4.998
-28.651,197.467,4.994
-28.628,197.383,4.998
-28.606,197.298,4.998
-28.583,197.213,4.998
-28.56,197.126,4.996
-28.538,197.039,4.998
-28.515,196.951,5.001
-28.492,196.863,4.981
-28.469,196.774,4.998
-28.446,196.683,4.997
-28.423,196.592,4.998
-28.4,196.501,4.997
-28.377,196.41,4.997
-28.354,196.316,4.998
-28.331,196.222,4.998
-28.307,196.128,4.996
-28.284,196.033,4.999
-28.26,195.937,4.997
-28.236,195.841,4.994
-28.211,195.743,4.994
-28.187,195.644,4.998
-28.162,195.546,4.998
-28.137,195.446,4.999
-28.112,195.345,4.995
-28.086,195.244,4.997
-28.061,195.142,4.996
-28.035,195.039,4.998
-28.009,194.935,4.999
-27.982,194.83,4.999
-27.956,194.723,4.997
-27.93,194.617,4.997
-27.904,194.51,4.993
-27.877,194.402,4.997
-27.851,194.292,4.997
-27.825,194.182,4.998
-27.799,194.072,4.996
-27.772,193.96,4.975
-27.746,193.847,4.999
-27.72,193.734,4.999
-27.693,193.62,4.997
-27.667,193.505,4.999
-27.64,193.389,4.998
-27.615,193.273,4.998
-27.589,193.156,4.998
-27.561,193.038,4.999
-27.535,192.919,5
-27.509,192.8,4.997
-27.482,192.68,4.999
-27.456,192.56,4.997
-27.429,192.438,4.997
-27.403,192.316,4.999
-27.376,192.194,4.999
-27.348,192.071,4.998
-27.322,191.947,4.998
-27.295,191.823,5.002
-27.267,191.699,4.998
-27.24,191.574,4.995
-27.212,191.447,4.998
-27.185,191.321,4.997
-27.157,191.195,4.997
-27.13,191.068,4.997
-27.101,190.941,5.005
-27.073,190.814,5.001
-27.044,190.686,4.999
-27.015,190.558,4.997
-26.986,190.429,5.004
-26.956,190.3,4.997
-26.927,190.17,4.998
-26.897,190.041,4.997
-26.867,189.911,4.996
-26.836,189.78,4.989
-26.806,189.649,4.997
-26.775,189.518,4.999
-26.744,189.386,4.997
-26.714,189.254,5.004
-26.683,189.122,4.997
-26.652,188.989,4.998
-26.62,188.856,4.999
-26.589,188.723,5
-26.558,188.59,4.998
-26.527,188.455,4.998
-26.495,188.321,4.998
-26.464,188.187,5
-26.432,188.053,4.996
-26.402,187.918,4.998
-26.37,187.783,4.997
-26.338,187.648,4.999
-26.307,187.513,4.99
-26.275,187.377,4.999
-26.243,187.242,4.996
-26.211,187.107,5
-26.179,186.971,5.002
-26.148,186.836,5.014
-26.116,186.7,4.999
-26.083,186.563,5.005
-26.051,186.428,4.997
-26.018,186.292,5
-25.985,186.157,4.997
-25.952,186.022,4.996
-25.919,185.886,4.998
-25.886,185.75,5.002
-25.852,185.615,4.996
-25.819,185.48,4.997
-25.785,185.344,5.002
-25.751,185.21,4.998
-25.716,185.074,5
-25.681,184.939,4.999
-25.645,184.805,4.998
-25.609,184.67,4.995
-25.573,184.537,4.998
-25.537,184.403,4.993
-25.5,184.27,4.996
-25.462,184.137,4.995
-25.425,184.004,4.998
-25.386,183.871,5.001
-25.348,183.74,4.998
-25.309,183.608,4.996
-25.27,183.477,4.998
-25.231,183.346,4.998
-25.192,183.214,4.997
-25.153,183.084,4.997
-25.112,182.955,5.008
-25.073,182.825,4.998
-25.032,182.696,5
-24.993,182.567,4.999
-24.952,182.439,4.997
-24.912,182.311,4.998
-24.871,182.183,4.997
-24.83,182.057,4.998
-24.79,181.93,4.997
-24.749,181.804,5.004
-24.708,181.679,4.998
-24.667,181.555,4.997
-24.626,181.431,4.997
-24.584,181.308,4.996
-24.543,181.185,4.998
-24.501,181.064,4.997
-24.459,180.944,4.997
-24.417,180.823,4.999
-24.374,180.705,4.994
-24.332,180.586,4.997
-24.29,180.469,4.991
-24.247,180.353,4.997
-24.204,180.237,5
-24.16,180.123,4.997
-24.117,180.01,4.998
-24.074,179.898,4.994
-24.029,179.786,4.998
-23.985,179.676,4.994
-23.94,179.567,4.997
-23.895,179.459,4.993
-23.85,179.352,4.997
-23.804,179.245,4.998
-23.758,179.14,4.997
-23.712,179.037,4.998
-23.664,178.935,4.998
-23.618,178.833,4.998
-23.569,178.734,4.996
-23.521,178.636,4.997
-23.472,178.539,4.984
-23.424,178.443,4.999
-23.374,178.35,4.996
-23.325,178.256,4.997
-23.274,178.166,4.995
-23.224,178.075,4.993
-23.173,177.988,4.997
-23.121,177.9,4.998
-23.07,177.816,4.997
-23.019,177.732,5
-22.968,177.649,4.996
-22.915,177.569,4.999
-22.863,177.49,4.997
-22.811,177.413,4.991
-22.758,177.337,4.998
-22.706,177.263,4.998
-22.653,177.191,4.998
-22.6,177.121,4.997
-22.547,177.052,5.004
-22.495,176.986,4.998
-22.441,176.921,4.996
-22.388,176.859,4.997
-22.335,176.797,4.999
-22.28,176.739,4.998
-22.226,176.683,4.997
-22.172,176.628,4.998
-22.117,176.576,4.994
-22.063,176.526,5.007
-22.007,176.478,4.998
-21.953,176.434,4.999
-21.898,176.39,4.998
-21.841,176.35,4.999
-21.786,176.312,4.998
-21.729,176.276,5.001
-21.674,176.244,4.996
-21.618,176.214,5.001
-21.561,176.187,4.997
-21.504,176.162,4.998
-21.447,176.139,4.997
-21.39,176.12,4.997
-21.333,176.104,4.998
-21.275,176.09,5
-21.218,176.079,4.998
-21.16,176.072,4.992
-21.102,176.067,4.997
-21.044,176.065,4.999
-20.985,176.066,4.997
-20.926,176.07,5.015
-20.867,176.078,4.998
-20.808,176.088,4.998
-20.748,176.102,4.994
-20.689,176.118,4.998
-20.628,176.138,5.003
-20.568,176.161,4.998
-20.507,176.187,4.996
-20.447,176.217,4.998
-20.387,176.251,4.984
-20.326,176.288,4.999
-20.266,176.328,4.997
-20.205,176.371,4.997
-20.144,176.419,4.997
-20.083,176.47,4.999
-20.022,176.524,4.997
-19.962,176.582,4.997
-19.9,176.643,4.997
-19.84,176.707,5.003
-19.78,176.776,4.997
-19.719,176.849,4.996
-19.658,176.923,4.998
-19.598,177.003,4.997
-19.537,177.085,4.996
-19.476,177.171,4.996
-19.416,177.261,4.997
-19.356,177.355,4.998
-19.295,177.451,5.002
-19.235,177.552,4.995
-19.174,177.655,5.004
-19.114,177.763,4.998
-19.055,177.874,4.998
-18.995,177.989,4.997
-18.934,178.107,4.996
-18.875,178.228,4.986
-18.816,178.353,4.998
-18.757,178.481,5.004
-18.698,178.613,4.997
-18.639,178.747,4.989
-18.58,178.886,4.997
-18.521,179.027,5
-18.463,179.172,4.997
-18.405,179.32,5.001
-18.347,179.47,4.989
-18.29,179.624,4.998
-18.233,179.781,4.996
-18.176,179.941,4.998
-18.12,180.103,4.991
-18.064,180.269,4.997
-18.008,180.437,4.997
-17.953,180.608,4.997
-17.898,180.782,4.997
-17.844,180.959,5.002
-17.79,181.138,4.998
-17.735,181.319,4.998
-17.682,181.504,4.998
-17.629,181.69,4.997
-17.576,181.88,4.998
-17.525,182.071,4.997
-17.473,182.265,4.998
-17.421,182.461,4.993
-17.371,182.659,4.999
-17.319,182.859,4.998
-17.27,183.061,4.998
-17.219,183.265,4.998
-17.17,183.471,4.998
-17.12,183.678,4.999
-17.071,183.887,5.004
-17.023,184.097,4.998
-16.975,184.31,4.997
-16.926,184.523,4.998
-16.878,184.738,4.997
-16.831,184.955,5
-16.784,185.171,4.996
-16.737,185.39,4.989
-16.692,185.609,4.996
-16.646,185.829,5.001
-16.6,186.049,4.998
-16.555,186.27,4.997
-16.511,186.493,4.997
-16.467,186.715,4.998
-16.423,186.938,4.993
-16.381,187.16,4.996
-16.338,187.383,4.997
-16.297,187.605,4.998
-16.256,187.829,5
-16.215,188.051,4.998
-16.175,188.274,4.997
-16.136,188.496,4.998
-16.098,188.718,4.997
-16.06,188.939,5.001
-16.023,189.161,4.995
-15.986,189.38,4.998
-15.951,189.599,4.998
-15.916,189.818,4.995
-15.881,190.035,4.998
-15.848,190.252,4.997
-15.815,190.467,4.998
-15.783,190.682,5.001
-15.752,190.894,4.996
-15.721,191.105,4.997
-15.691,191.316,4.999
-15.661,191.523,4.998
-15.632,191.731,5.007
-15.603,191.935,4.998
-15.576,192.138,4.998
-15.548,192.34,4.997
-15.521,192.539,4.997
-15.494,192.736,4.997
-15.468,192.932,4.998
-15.442,193.125,4.997
-15.415,193.316,4.996
-15.389,193.505,4.992
-15.364,193.691,4.998
-15.338,193.875,4.999
-15.313,194.058,4.999
-15.288,194.237,5.001
-15.263,194.413,4.997
-15.238,194.587,4.998
-15.213,194.76,4.996
-15.189,194.929,4.999
-15.165,195.095,4.998
-15.142,195.258,4.997
-15.118,195.419,5.001
-15.095,195.576,4.996
-15.072,195.731,4.999
-15.05,195.884,4.998
-15.028,196.033,4.996
-15.006,196.18,4.996
-14.985,196.322,4.998
-14.964,196.463,4.999
-14.944,196.6,4.998
-14.923,196.735,4.995
-14.903,196.866,4.995
-14.882,196.994,4.997
-14.863,197.121,4.997
-14.843,197.243,5.001
-14.824,197.362,5.006
-14.805,197.478,4.998
-14.785,197.591,4.997
-14.767,197.7,4.998
-14.748,197.808,4.986
-14.73,197.911,4.997
-14.711,198.012,4.997
-14.694,198.109,4.997
-14.675,198.204,4.995
-14.658,198.294,4.996
-14.64,198.383,4.997
-14.622,198.468,4.998
-14.604,198.549,4.999
-14.587,198.629,5.001
-14.57,198.705,4.998
-14.551,198.778,4.997
-14.534,198.848,4.997
-14.516,198.914,4.997
-14.497,198.978,4.998
-14.48,199.039,4.998
-14.461,199.097,4.996
-14.442,199.152,4.994
-14.424,199.204,5.014
-14.405,199.253,4.997
-14.386,199.299,5
-14.367,199.342,4.998
-14.347,199.383,4.998
-14.329,199.421,4.997
-14.31,199.456,4.998
-14.29,199.489,5.006
-14.27,199.518,4.997
-14.252,199.545,4.978
-14.232,199.57,4.998
-14.213,199.592,5.007
-14.193,199.612,4.997
-14.174,199.63,4.997
-14.154,199.644,4.998
-14.134,199.657,4.998
-14.114,199.667,4.99
-14.093,199.676,4.997
-14.073,199.682,4.989
-14.053,199.687,4.998
-14.032,199.689,4.985
-14.011,199.689,4.997
-13.99,199.688,4.997
-13.968,199.685,4.998
-13.947,199.679,4.998
-13.926,199.673,4.996
-13.904,199.664,4.994
-13.881,199.654,4.997
-13.859,199.643,4.997
-13.836,199.629,5.007
-13.814,199.614,4.998
-13.792,199.598,4.998
-13.768,199.581,4.997
-13.745,199.561,4.996
-13.721,199.54,4.997
-13.698,199.519,4.999
-13.674,199.495,4.999
-13.65,199.47,4.999
-13.626,199.445,5.001
-13.601,199.418,4.997
-13.576,199.389,4.998
-13.55,199.36,4.998
-13.526,199.33,4.992
-13.499,199.299,4.996
-13.473,199.266,4.998
-13.448,199.233,4.995
-13.421,199.199,4.998
-13.394,199.165,5.012
-13.368,199.129,4.998
-13.34,199.093,4.992
-13.313,199.057,4.998
-13.285,199.019,4.998
-13.258,198.982,4.999
-13.23,198.944,4.998
-13.202,198.906,4.998
-13.175,198.867,4.997
-13.146,198.828,5.005
-13.117,198.789,4.997
-13.088,198.75,4.997
-13.06,198.711,4.999
-13.03,198.671,4.997
-13.001,198.632,4.996
-12.97,198.593,5
-12.941,198.553,5.006
-12.909,198.515,4.997
-12.878,198.476,4.999
-12.846,198.437,4.998
-12.813,198.4,4.998
-12.78,198.362,4.997
-12.747,198.324,4.997
-12.713,198.288,4.997
-12.678,198.251,5.002
-12.643,198.215,4.992
-12.607,198.179,4.998
-12.571,198.144,4.994
-12.535,198.11,4.998
-12.498,198.076,5.008
-12.46,198.043,4.997
-12.422,198.01,4.997
-12.385,197.978,4.998
-12.347,197.946,5.003
-12.308,197.916,4.998
-12.269,197.886,4.998
-12.23,197.857,4.997
-12.191,197.828,4.997
-12.151,197.801,4.998
-12.112,197.775,4.997
-12.071,197.75,4.998
-12.031,197.726,4.998
-11.991,197.702,4.994
-11.95,197.68,4.998
-11.91,197.66,4.998
-11.868,197.641,4.995
-11.828,197.622,4.997
-11.786,197.606,5
-11.745,197.59,4.997
-11.703,197.577,4.993
-11.662,197.564,4.997
-11.619,197.554,4.998
-11.577,197.544,4.997
-11.536,197.536,4.997
-11.493,197.53,4.999
-11.451,197.525,4.998
-11.409,197.522,5.019
-11.366,197.521,4.997
-11.322,197.52,4.987
-11.279,197.522,4.998
-11.235,197.526,4.997
-11.192,197.531,4.998
-11.148,197.538,4.997
-11.103,197.546,5.006
-11.058,197.557,4.997
-11.012,197.569,5.001
-10.967,197.583,4.998
-10.921,197.599,4.999
-10.874,197.617,4.998
-10.827,197.636,4.998
-10.78,197.657,4.998
-10.732,197.68,4.995
-10.684,197.705,4.996
-10.636,197.731,4.997
-10.587,197.758,4.997
-10.539,197.789,4.997
-10.49,197.82,5.003
-10.442,197.853,4.998
-10.393,197.888,4.998
-10.344,197.925,4.996
-10.295,197.963,4.993
-10.246,198.004,4.997
-10.198,198.045,4.997
-10.149,198.089,4.997
-10.1,198.134,4.998
-10.052,198.181,4.995
-10.003,198.23,4.998
-9.955,198.281,5.009
-9.906,198.334,4.997
-9.857,198.389,4.998
-9.809,198.445,4.999
-9.76,198.504,4.998
-9.712,198.563,4.998
-9.664,198.625,4.996
-9.616,198.689,5
-9.567,198.754,4.998
-9.52,198.82,4.999
-9.471,198.89,4.998
-9.423,198.96,4.998
-9.376,199.032,4.996
-9.328,199.106,5
-9.28,199.182,5.013
-9.232,199.259,4.998
-9.185,199.338,4.996
-9.138,199.419,4.998
-9.089,199.5,4.991
-9.043,199.584,4.997
-8.995,199.67,4.997
-8.949,199.757,4.997
-8.902,199.847,5
-8.855,199.938,5.003
-8.808,200.03,4.997
-8.762,200.125,5
-8.716,200.22,4.997
-8.67,200.318,4.988
-8.624,200.417,4.998
-8.579,200.518,4.997
-8.534,200.621,4.999
-8.49,200.725,4.997
-8.446,200.831,4.997
-8.401,200.938,4.999
-8.359,201.047,4.998
-8.315,201.158,4.998
-8.272,201.27,4.994
-8.23,201.385,4.998
-8.188,201.501,4.995
-8.147,201.618,4.995
-8.106,201.737,5.001
-8.065,201.857,4.997
-8.024,201.979,4.998
-7.984,202.101,4.998
-7.945,202.227,4.997
-7.906,202.352,4.994
-7.869,202.479,4.997
-7.831,202.608,4.994
-7.793,202.738,4.995
-7.756,202.87,4.995
-7.72,203.002,4.997
-7.683,203.136,4.997
-7.648,203.27,5.003
-7.613,203.407,4.992
-7.578,203.544,5.02
-7.544,203.683,4.997
-7.509,203.822,4.998
-7.476,203.963,4.997
-7.443,204.106,4.996
-7.41,204.249,4.999
-7.378,204.393,4.997
-7.346,204.539,4.996
-7.315,204.685,4.998
-7.284,204.833,4.999
-7.252,204.983,4.997
-7.223,205.133,4.999
-7.192,205.283,4.997
-7.163,205.435,4.996
-7.134,205.588,4.997
-7.106,205.742,4.996
-7.077,205.897,4.991
-7.05,206.053,4.996
-7.022,206.21,5.001
-6.996,206.368,4.996
-6.969,206.527,5
-6.943,206.686,5.003
-6.918,206.846,4.998
-6.892,207.007,4.998
-6.868,207.169,5.003
-6.844,207.332,4.999
-6.82,207.495,4.997
-6.797,207.66,4.999
-6.774,207.825,4.994
-6.752,207.991,4.996
-6.73,208.157,4.998
-6.708,208.324,4.999
-6.687,208.492,4.997
-6.666,208.66,4.995
-6.646,208.829,4.997
-6.626,208.999,4.998
-6.607,209.169,4.998
-6.588,209.34,4.999
-6.569,209.511,4.996
-6.55,209.681,4.998
-6.533,209.853,4.999
-6.515,210.025,4.998
-6.498,210.198,4.996
-6.482,210.37,4.998
-6.464,210.543,4.996
-6.449,210.717,4.989
-6.433,210.89,4.997
-6.419,211.064,5.003
-6.404,211.238,4.998
-6.389,211.413,4.998
-6.375,211.587,4.996
-6.362,211.762,4.998
-6.348,211.937,4.997
-6.335,212.113,5
-6.323,212.289,5.015
-6.31,212.465,4.997
-6.298,212.641,4.999
-6.287,212.818,4.997
-6.276,212.995,4.996
-6.264,213.172,5.002
-6.254,213.35,4.998
-6.243,213.527,4.998
-6.234,213.705,4.999
-6.223,213.883,4.997
-6.214,214.06,4.998
-6.205,214.238,4.994
-6.195,214.416,4.997
-6.187,214.595,4.992
-6.178,214.774,4.997
-6.17,214.953,4.997
-6.162,215.132,4.997
-6.154,215.31,4.994
-6.145,215.489,4.997
-6.137,215.668,4.997
-6.13,215.847,4.998
-6.122,216.027,4.999
-6.113,216.206,4.998
-6.106,216.385,4.998
-6.098,216.564,4.997
-6.091,216.743,4.997
-6.082,216.922,4.996
-6.074,217.1,4.998
-6.066,217.279,4.997
-6.058,217.457,4.996
-6.049,217.634,4.999
-6.041,217.811,4.984
-6.033,217.989,4.998
-6.024,218.165,5
-6.015,218.342,4.997
-6.006,218.517,4.998
-5.997,218.693,4.998
-5.988,218.868,4.998
-5.979,219.042,5.003
-5.969,219.216,5
-5.959,219.389,4.996
-5.949,219.562,4.997
-5.939,219.735,4.998
-5.929,219.907,4.997
-5.919,220.078,4.998
-5.908,220.249,4.998
-5.898,220.42,4.998
-5.887,220.59,4.998
-5.877,220.759,4.998
-5.865,220.928,4.999
-5.855,221.097,4.998
-5.843,221.264,4.99
-5.833,221.432,4.998
-5.822,221.599,4.997
-5.811,221.765,4.997
-5.8,221.931,5
-5.788,222.097,4.995
-5.778,222.262,4.998
-5.766,222.427,4.998
-5.755,222.591,4.999
-5.744,222.756,5.003
-5.733,222.919,4.997
-5.722,223.082,4.99
-5.71,223.246,4.997
-5.699,223.409,4.998
-5.688,223.571,4.998
-5.677,223.733,4.997
-5.664,223.895,4.998
-5.652,224.057,4.997
-5.64,224.218,5.001
-5.629,224.38,4.998
-5.617,224.54,5.008
-5.604,224.7,4.997
-5.591,224.861,4.999
-5.578,225.022,4.998
-5.565,225.181,4.998
-5.551,225.342,5.001
-5.537,225.501,4.995
-5.523,225.66,5.007
-5.509,225.82,4.998
-5.494,225.978,4.998
-5.479,226.137,4.997
-5.463,226.295,4.999
-5.448,226.453,4.997
-5.432,226.611,5
-5.416,226.768,4.993
-5.4,226.925,4.998
-5.384,227.082,5.007
-5.367,227.239,4.998
-5.349,227.395,4.991
-5.333,227.551,4.997
-5.315,227.707,4.997
-5.297,227.863,4.996
-5.279,228.018,4.992
-5.261,228.174,4.988
-5.242,228.329,4.997
-5.224,228.485,5.001
-5.205,228.639,4.998
-5.186,228.794,5.007
-5.166,228.949,4.998
-5.148,229.104,4.997
-5.128,229.259,4.997
-5.108,229.413,4.995
-5.089,229.568,4.998
-5.069,229.723,4.998
-5.049,229.877,4.997
-5.029,230.032,4.997
-5.009,230.186,5.002
-4.989,230.34,4.998
-4.968,230.494,4.996
-4.948,230.648,4.997
-4.926,230.802,5.001
-4.905,230.956,4.997
-4.884,231.111,4.997
-4.862,231.264,4.998
-4.84,231.418,5.002
-4.817,231.572,4.986
-4.795,231.728,4.997
-4.771,231.882,5
-4.748,232.036,4.998
-4.724,232.19,4.996
-4.699,232.345,4.997
-4.673,232.5,4.997
-4.648,232.655,4.998
-4.623,232.81,4.995
-4.596,232.965,4.995
-4.569,233.12,4.994
-4.542,233.276,4.999
-4.514,233.431,4.997
-4.486,233.588,4.997
-4.459,233.743,4.997
-4.43,233.9,5.004
-4.401,234.057,4.999
-4.372,234.214,4.999
-4.343,234.371,4.995
-4.313,234.53,4.998
-4.283,234.689,4.996
-4.253,234.848,4.998
-4.223,235.007,4.994
-4.193,235.167,4.998
-4.162,235.328,4.989
-4.133,235.489,4.99
-4.101,235.651,4.996
-4.071,235.814,4.999
-4.04,235.977,4.995
-4.009,236.141,4.984
-3.978,236.305,4.999
-3.947,236.47,4.998
-3.916,236.636,4.998
-3.884,236.803,4.995
-3.853,236.97,4.999
-3.822,237.138,4.997
-3.79,237.307,4.999
-3.758,237.477,4.998
-3.727,237.646,4.992
-3.694,237.817,4.996
-3.662,237.988,4.998
-3.63,238.161,4.997
-3.597,238.333,4.99
-3.565,238.506,4.997
-3.531,238.68,4.997
-3.499,238.855,4.996
-3.466,239.03,4.998
-3.433,239.206,4.996
-3.399,239.382,4.998
-3.366,239.56,4.999
-3.333,239.738,4.997
-3.298,239.916,4.999
-3.265,240.096,4.997
-3.231,240.275,4.997
-3.198,240.456,5
-3.164,240.637,4.998
-3.13,240.819,5.001
-3.097,241.002,4.998
-3.063,241.186,5
-3.03,241.369,4.998
-2.997,241.554,4.997
-2.963,241.739,4.997
-2.93,241.924,4.997
-2.897,242.11,4.997
-2.864,242.297,4.998
-2.832,242.484,4.999
-2.798,242.672,4.997
-2.765,242.862,4.999
-2.733,243.05,4.997
-2.701,243.239,4.997
-2.668,243.43,4.998
-2.636,243.62,4.999
-2.604,243.812,4.997
-2.572,244.004,4.998
-2.54,244.197,4.996
-2.508,244.39,4.997
-2.475,244.583,4.992
-2.444,244.777,4.994
-2.413,244.973,5.003
-2.381,245.168,4.997
-2.349,245.364,4.996
-2.317,245.562,4.998
-2.286,245.759,4.998
-2.253,245.957,4.998
-2.222,246.156,4.994
-2.191,246.356,4.992
-2.159,246.556,4.999
-2.128,246.756,4.994
-2.096,246.958,4.998
-2.064,247.159,4.992
-2.032,247.36,4.997
-2,247.564,4.998
-1.968,247.766,4.999
-1.936,247.969,4.994
-1.904,248.173,4.988
-1.873,248.378,4.998
-1.841,248.582,5
-1.81,248.786,4.997
-1.778,248.99,4.996
-1.746,249.196,4.998
-1.714,249.401,4.999
-1.683,249.606,4.999
-1.651,249.812,4.997
-1.62,250.018,5.004
-1.588,250.223,4.998
-1.556,250.429,5.002
-1.525,250.635,4.997
-1.493,250.841,4.998
-1.461,251.048,4.997
-1.429,251.253,4.996
-1.397,251.46,4.999
-1.365,251.666,4.997
-1.333,251.872,4.998
-1.301,252.079,4.998
-1.269,252.284,5.003
-1.236,252.49,4.998
-1.204,252.696,4.998
-1.171,252.902,4.998
-1.138,253.109,4.996
-1.105,253.314,5.001
-1.073,253.52,4.998
-1.04,253.726,4.997
-1.007,253.931,4.997
-0.974,254.137,5
-0.941,254.342,4.998
-0.908,254.547,4.999
-0.874,254.752,4.998
-0.84,254.959,4.998
